District ID,District Name,School ID,School Name,F5,School Year,Total,4 Year Olds Program,F9,Early Kindergarten,Kindergarten,Total K,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,Table Name,School year (fall),School Name (group)
1203,RSU 09/MSAD 09,1508,Cascade Brook School,null,2006-07,307,-,null,-,null,-,null,null,null,96,104,107,null,null,null,null,null,null,2006-2007.csv,9/1/06,Cascade Brook School
1203,RSU 09/MSAD 09,1513,Academy Hill School,null,2006-07,211,-,null,-,null,-,null,null,57,56,50,48,null,null,null,null,null,null,2006-2007.csv,9/1/06,Academy Hill School
1205,RSU 11/MSAD 11,1515,Gardiner Area High School,null,2006-07,762,-,null,-,null,-,null,null,null,null,null,null,null,null,195,213,188,166,2006-2007.csv,9/1/06,Gardiner Area High School
1205,RSU 11/MSAD 11,1516,Gardiner Regional Middle School,null,2006-07,536,-,null,-,null,-,null,null,null,null,null,164,190,182,null,null,null,null,2006-2007.csv,9/1/06,Gardiner Regional Middle School
1205,RSU 11/MSAD 11,1518,River View Community School,null,2006-07,198,-,null,-,null,-,null,null,66,69,63,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,River View Community School
1207,RSU 83/MSAD 13,1523,Quimby Middle School,null,2006-07,95,-,null,-,null,-,null,null,null,null,24,19,23,29,null,null,null,null,2006-2007.csv,9/1/06,Quimby Middle School
1207,RSU 83/MSAD 13,1524,Upper Kennebec Valley Senior HS,null,2006-07,86,-,null,-,null,-,null,null,null,null,null,null,null,null,16,24,23,23,2006-2007.csv,9/1/06,Upper Kennebec Valley Senior HS
1209,RSU 15/MSAD 15,1529,Gray-New Gloucester High School,null,2006-07,692,-,null,-,null,-,null,null,null,null,null,null,null,null,157,214,173,148,2006-2007.csv,9/1/06,Gray-New Gloucester High School
1209,RSU 15/MSAD 15,1530,Gray-New Gloucester Middle School,null,2006-07,454,-,null,-,null,-,null,null,null,null,null,153,156,145,null,null,null,null,2006-2007.csv,9/1/06,Gray-New Gloucester Middle School
1209,RSU 15/MSAD 15,1532,Burchard A Dunn School,null,2006-07,399,-,null,-,null,-,null,null,146,133,120,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Burchard A Dunn School
1210,MSAD 16,1534,Hall-Dale High School,null,2006-07,416,-,null,-,null,-,null,null,null,null,null,null,null,null,114,108,103,91,2006-2007.csv,9/1/06,Hall-Dale High School
1210,MSAD 16,1535,Hall-Dale Middle School,null,2006-07,241,-,null,-,null,-,null,null,null,null,null,84,73,84,null,null,null,null,2006-2007.csv,9/1/06,Hall-Dale Middle School
1211,RSU 17/MSAD 17,1543,Madison Avenue Elem (Closed),null,2006-07,140,-,null,-,null,-,null,null,null,43,49,48,null,null,null,null,null,null,2006-2007.csv,9/1/06,Madison Avenue Elem (Closed)
1211,RSU 17/MSAD 17,1545,Oxford Hills Middle School,null,2006-07,541,-,null,-,null,-,null,null,null,null,null,null,261,280,null,null,null,null,2006-2007.csv,9/1/06,Oxford Hills Middle School
1211,RSU 17/MSAD 17,1546,Oxford Hills Comprehensive H S,null,2006-07,"1,270",-,null,-,null,-,null,null,null,null,null,null,null,null,323,297,330,320,2006-2007.csv,9/1/06,Oxford Hills Comprehensive H S
1211,RSU 17/MSAD 17,1549,Agnes Gray School,null,2006-07,88,-,null,-,null,-,null,16,20,20,18,14,null,null,null,null,null,null,2006-2007.csv,9/1/06,Agnes Gray School
1214,RSU 86/MSAD 20,1551,Fort Fairfield Middle/High School,null,2006-07,307,-,null,-,null,-,null,null,null,null,null,35,57,43,41,51,33,47,2006-2007.csv,9/1/06,Fort Fairfield Middle/High School
1215,MSAD 21,1555,Dirigo High School,null,2006-07,384,-,null,-,null,-,null,null,null,null,null,null,null,null,86,109,88,101,2006-2007.csv,9/1/06,Dirigo High School
1215,MSAD 21,1556,T W Kelly Dirigo Middle School,null,2006-07,275,-,null,-,null,-,null,null,null,null,60,72,75,68,null,null,null,null,2006-2007.csv,9/1/06,T W Kelly Dirigo Middle School
1216,RSU 22/MSAD 22,1557,George B Weatherbee School,null,2006-07,313,-,null,-,null,-,null,null,107,89,117,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,George B Weatherbee School
1216,RSU 22/MSAD 22,1558,Hampden Academy,null,2006-07,757,-,null,-,null,-,null,null,null,null,null,null,null,null,177,183,192,205,2006-2007.csv,9/1/06,Hampden Academy
1216,RSU 22/MSAD 22,1560,Reeds Brook Middle School,null,2006-07,404,-,null,-,null,-,null,null,null,null,null,139,123,142,null,null,null,null,2006-2007.csv,9/1/06,Reeds Brook Middle School
1216,RSU 22/MSAD 22,1563,Samuel L Wagner Middle School,null,2006-07,157,-,null,-,null,-,null,null,null,null,null,43,61,53,null,null,null,null,2006-2007.csv,9/1/06,Samuel L Wagner Middle School
1217,RSU 87/MSAD 23,1565,Caravel Middle School,null,2006-07,216,-,null,-,null,-,null,null,null,null,1,72,75,68,null,null,null,null,2006-2007.csv,9/1/06,Caravel Middle School
1218,RSU 88/MSAD 24,1567,Van Buren District Secondary Sch,null,2006-07,227,-,null,-,null,-,null,null,null,null,null,null,39,30,38,42,40,38,2006-2007.csv,9/1/06,Van Buren District Secondary Sch
1219,RSU 89/MSAD 25,1571,Katahdin Middle/High School,null,2006-07,223,-,null,-,null,-,null,null,null,null,null,null,29,44,42,38,26,44,2006-2007.csv,9/1/06,Katahdin Middle/High School
1221,MSAD 27,1575,Fort Kent Community High School,null,2006-07,352,-,null,-,null,-,null,null,null,null,null,null,null,null,90,87,81,94,2006-2007.csv,9/1/06,Fort Kent Community High School
1222,RSU 28/MSAD 28,1579,Camden-Rockport Middle School,null,2006-07,426,-,null,-,null,-,null,null,null,null,107,99,113,107,null,null,null,null,2006-2007.csv,9/1/06,Camden-Rockport Middle School
1223,RSU 29/MSAD 29,1582,Houlton High School,null,2006-07,392,-,null,-,null,-,null,null,null,null,null,null,null,null,108,115,76,93,2006-2007.csv,9/1/06,Houlton High School
1223,RSU 29/MSAD 29,1583,Houlton Southside School,null,2006-07,273,-,null,-,null,-,null,null,null,83,90,100,null,null,null,null,null,null,2006-2007.csv,9/1/06,Houlton Southside School
1223,RSU 29/MSAD 29,1584,Houlton Junior High School,null,2006-07,198,-,null,-,null,-,null,null,null,null,null,null,100,98,null,null,null,null,2006-2007.csv,9/1/06,Houlton Junior High School
1224,RSU 30/MSAD 30,1586,Mt Jefferson Jr High School,null,2006-07,86,-,null,-,null,-,null,null,null,null,null,20,31,35,null,null,null,null,2006-2007.csv,9/1/06,Mt Jefferson Jr High School
1225,RSU 31/MSAD 31,1590,Penobscot Valley High School,null,2006-07,238,-,null,-,null,-,null,null,null,null,null,null,null,null,64,55,52,67,2006-2007.csv,9/1/06,Penobscot Valley High School
1225,RSU 31/MSAD 31,1591,Hichborn Middle School,null,2006-07,137,-,null,-,null,-,null,null,null,null,null,35,58,44,null,null,null,null,2006-2007.csv,9/1/06,Hichborn Middle School
1226,RSU 32/MSAD 32,1593,Ashland Community High School,null,2006-07,178,-,null,-,null,-,null,null,null,null,null,29,23,22,18,27,31,28,2006-2007.csv,9/1/06,Ashland Community High School
1227,RSU 33/MSAD 33,1596,Wisdom Middle High School,null,2006-07,141,-,null,-,null,-,null,null,null,null,null,null,23,35,16,18,30,19,2006-2007.csv,9/1/06,Wisdom Middle High School
1228,MSAD 34,1601,Belfast Area High School,null,2006-07,626,-,null,-,null,-,null,null,null,null,null,null,null,null,156,154,148,168,2006-2007.csv,9/1/06,Belfast Area High School
1228,MSAD 34,1602,Troy A Howard Middle School,null,2006-07,458,-,null,-,null,-,null,null,null,null,null,137,161,160,null,null,null,null,2006-2007.csv,9/1/06,Troy A Howard Middle School
1228,MSAD 34,1605,Ames Elementary School,null,2006-07,121,-,null,-,null,-,null,null,40,47,34,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Ames Elementary School
1229,RSU 35/MSAD 35,1608,Marshwood Middle School,null,2006-07,561,-,null,-,null,-,null,null,null,null,null,184,181,196,null,null,null,null,2006-2007.csv,9/1/06,Marshwood Middle School
1229,RSU 35/MSAD 35,1610,Marshwood Great Works School,null,2006-07,364,-,null,-,null,-,null,null,null,192,172,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Marshwood Great Works School
1229,RSU 35/MSAD 35,1611,Marshwood High School,null,2006-07,849,-,null,-,null,-,null,null,null,null,null,null,null,null,219,200,232,198,2006-2007.csv,9/1/06,Marshwood High School
1230,RSU 36/MSAD 36,1613,Spruce Mountain High School South,null,2006-07,325,-,null,-,null,-,null,null,null,null,null,null,null,null,97,80,82,66,2006-2007.csv,9/1/06,Spruce Mountain High School South
1230,RSU 36/MSAD 36,1614,Livermore Falls Middle School,null,2006-07,274,-,null,-,null,-,null,null,null,null,null,92,76,106,null,null,null,null,2006-2007.csv,9/1/06,Livermore Falls Middle School
1231,RSU 37/MSAD 37,1618,Narraguagus High School,null,2006-07,270,-,null,-,null,-,null,null,null,null,null,null,null,null,67,79,56,68,2006-2007.csv,9/1/06,Narraguagus High School
1233,MSAD 39,1622,Buckfield Jr-Sr High School,null,2006-07,295,-,null,-,null,-,null,null,null,null,null,null,51,36,49,62,44,53,2006-2007.csv,9/1/06,Buckfield Jr-Sr High School
1234,RSU 40/MSAD 40,1627,A D Gray Middle School,null,2006-07,140,-,null,-,null,-,null,null,null,null,null,null,73,67,null,null,null,null,2006-2007.csv,9/1/06,A D Gray Middle School
1234,RSU 40/MSAD 40,1628,Medomak Valley High School,null,2006-07,660,-,null,-,null,-,null,null,null,null,null,null,null,null,184,166,166,144,2006-2007.csv,9/1/06,Medomak Valley High School
1235,RSU 41/MSAD 41,1634,Penquis Valley High School,null,2006-07,404,-,null,-,null,-,null,null,null,null,null,null,54,65,72,74,79,60,2006-2007.csv,9/1/06,Penquis Valley High School
1236,RSU 42/MSAD 42,1637,Central Aroostook Jr-Sr H S,null,2006-07,211,-,null,-,null,-,null,null,null,null,null,null,40,28,44,37,40,22,2006-2007.csv,9/1/06,Central Aroostook Jr-Sr H S
1237,MSAD 43,1638,Mountain Valley Middle School,null,2006-07,336,-,null,-,null,-,null,null,null,null,null,105,109,122,null,null,null,null,2006-2007.csv,9/1/06,Mountain Valley Middle School
1237,MSAD 43,1641,Mountain Valley High School,null,2006-07,623,-,null,-,null,-,null,null,null,null,null,null,null,null,180,160,153,130,2006-2007.csv,9/1/06,Mountain Valley High School
1238,RSU 44/MSAD 44,1645,Telstar High School,null,2006-07,303,-,null,-,null,-,null,null,null,null,null,null,null,null,70,89,74,70,2006-2007.csv,9/1/06,Telstar High School
1238,RSU 44/MSAD 44,1646,Telstar Middle School,null,2006-07,257,-,null,-,null,-,null,null,null,null,null,78,86,93,null,null,null,null,2006-2007.csv,9/1/06,Telstar Middle School
1239,RSU 45/MSAD 45,1648,Washburn District High School,null,2006-07,113,-,null,-,null,-,null,null,null,null,null,null,null,null,37,22,27,27,2006-2007.csv,9/1/06,Washburn District High School
1240,MSAD 46,1650,Dexter Regional High School,null,2006-07,369,-,null,-,null,-,null,null,null,null,null,null,null,null,87,84,89,109,2006-2007.csv,9/1/06,Dexter Regional High School
1240,MSAD 46,1652,Dexter Middle School,null,2006-07,240,-,null,-,null,-,null,null,null,null,54,66,65,55,null,null,null,null,2006-2007.csv,9/1/06,Dexter Middle School
1240,MSAD 46,1654,Exeter Consolidated School,null,2006-07,49,-,null,-,null,-,null,null,18,18,13,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Exeter Consolidated School
1241,MSAD 47,1659,Williams Elementary School,null,2006-07,229,-,null,-,null,-,1,1,74,71,82,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Williams Elementary School
1241,MSAD 47,1660,Messalonskee High School,null,2006-07,891,-,null,-,null,-,null,null,null,null,null,null,null,null,219,221,232,219,2006-2007.csv,9/1/06,Messalonskee High School
1241,MSAD 47,1862,Messalonskee Middle School,null,2006-07,586,-,null,-,null,-,null,null,null,null,null,178,206,202,null,null,null,null,2006-2007.csv,9/1/06,Messalonskee Middle School
1242,MSAD 48,1666,Somerset Valley Middle School,null,2006-07,245,-,null,-,null,-,null,null,null,null,54,67,63,61,null,null,null,null,2006-2007.csv,9/1/06,Somerset Valley Middle School
1242,MSAD 48,1669,Nokomis Regional High School,null,2006-07,771,-,null,-,null,-,null,null,null,null,null,null,null,null,181,193,199,198,2006-2007.csv,9/1/06,Nokomis Regional High School
1242,MSAD 48,1670,Sebasticook Valley Middle School,null,2006-07,348,-,null,-,null,-,null,null,null,null,80,96,84,88,null,null,null,null,2006-2007.csv,9/1/06,Sebasticook Valley Middle School
1243,RSU 49/MSAD 49,1674,Benton Elementary School,null,2006-07,675,-,null,-,null,-,121,105,109,113,104,123,null,null,null,null,null,null,2006-2007.csv,9/1/06,Benton Elementary School
1243,RSU 49/MSAD 49,1676,Lawrence High School,null,2006-07,920,-,null,-,null,-,null,null,null,null,null,null,null,null,252,229,226,213,2006-2007.csv,9/1/06,Lawrence High School
1243,RSU 49/MSAD 49,1677,Lawrence Jr High School,null,2006-07,384,-,null,-,null,-,null,null,null,null,null,null,193,191,null,null,null,null,2006-2007.csv,9/1/06,Lawrence Jr High School
1244,MSAD 50,1682,Georges Valley High School,null,2006-07,319,-,null,-,null,-,null,null,null,null,null,null,null,null,90,65,88,76,2006-2007.csv,9/1/06,Georges Valley High School
1244,MSAD 50,1683,Thomaston Grammar School,null,2006-07,188,-,null,-,null,-,null,null,null,null,49,46,51,42,null,null,null,null,2006-2007.csv,9/1/06,Thomaston Grammar School
1245,RSU 51/MSAD 51,1684,Drowne Road School,null,2006-07,177,-,null,-,null,-,null,null,177,null,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Drowne Road School
1245,RSU 51/MSAD 51,1687,Greely High School,null,2006-07,739,-,null,-,null,-,null,null,null,null,null,null,null,null,196,183,186,174,2006-2007.csv,9/1/06,Greely High School
1245,RSU 51/MSAD 51,1689,Greely Middle School 4-5,null,2006-07,344,-,null,-,null,-,null,null,null,168,176,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Greely Middle School 4-5
1245,RSU 51/MSAD 51,1875,Greely Middle School,null,2006-07,551,-,null,-,null,-,null,null,null,null,null,190,178,183,null,null,null,null,2006-2007.csv,9/1/06,Greely Middle School
1246,RSU 52/MSAD 52,1692,Tripp Middle School,null,2006-07,342,-,null,-,null,-,null,null,null,null,null,null,171,171,null,null,null,null,2006-2007.csv,9/1/06,Tripp Middle School
1246,RSU 52/MSAD 52,1693,Leavitt Area High School,null,2006-07,739,-,null,-,null,-,null,null,null,null,null,null,null,null,177,204,188,170,2006-2007.csv,9/1/06,Leavitt Area High School
1246,RSU 52/MSAD 52,1694,Turner Elementary School,null,2006-07,250,-,null,-,null,-,null,null,null,86,93,71,null,null,null,null,null,null,2006-2007.csv,9/1/06,Turner Elementary School
1247,RSU 53/MSAD 53,1698,Vickery School,null,2006-07,226,-,null,-,null,-,null,65,80,81,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Vickery School
1247,RSU 53/MSAD 53,1699,Warsaw Middle School,null,2006-07,333,-,null,-,null,-,null,null,null,null,83,73,88,89,null,null,null,null,2006-2007.csv,9/1/06,Warsaw Middle School
1247,RSU 53/MSAD 53,1902,SAD #53 Alternative Education,null,2006-07,18,-,null,-,null,-,null,null,null,null,null,null,null,2,null,6,3,7,2006-2007.csv,9/1/06,SAD #53 Alternative Education
1248,RSU 54/MSAD 54,1706,Skowhegan Area High School,null,2006-07,965,-,null,-,null,-,null,null,null,null,null,null,null,null,245,233,237,250,2006-2007.csv,9/1/06,Skowhegan Area High School
1248,RSU 54/MSAD 54,1707,Margaret Chase Smith Sch.-Skowhegan,null,2006-07,230,-,null,-,null,-,null,null,null,null,112,118,null,null,null,null,null,null,2006-2007.csv,9/1/06,Margaret Chase Smith Sch.-Skowhegan
1248,RSU 54/MSAD 54,1708,Bloomfield Elementary School,null,2006-07,309,-,null,-,null,-,null,100,101,108,null,null,null,null,null,null,null,null,2006-2007.csv,9/1/06,Bloomfield Elementary School
1248,RSU 54/MSAD 54,1709,Skowhegan Area Middle School,null,2006-07,435,-,null,-,null,-,null,null,null,null,null,null,217,218,null,null,null,null,2006-2007.csv,9/1/06,Skowhegan Area Middle School
1248,RSU 54/MSAD 54,1711,Smithfield Elementary School,null,2006-07,37,-,null,-,null,-,null,null,null,12,12,13,null,null,null,null,null,null,2006-2007.csv,9/1/06,Smithfield Elementary School
1249,RSU 55/MSAD 55,1714,Sacopee Valley High Sch,null,2006-07,506,-,null,-,null,-,null,null,null,null,null,null,null,99,107,116,107,77,2006-2007.csv,9/1/06,Sacopee Valley High Sch
1250,MSAD 56,1719,Searsport District Middle School,null,2006-07,161,-,null,-,null,-,null,null,null,null,null,45,49,67,null,null,null,null,2006-2007.csv,9/1/06,Searsport District Middle School
1250,MSAD 56,1720,Searsport District High School,null,2006-07,247,-,null,-,null,-,null,null,null,null,null,null,null,null,60,53,69,65,2006-2007.csv,9/1/06,Searsport District High School
1251,RSU 57/MSAD 57,1728,Massabesic High School,null,2006-07,"1,177",-,null,-,null,-,null,null,null,null,null,null,null,null,311,308,292,266,2006-2007.csv,9/1/06,Massabesic High School
1251,RSU 57/MSAD 57,1729,Massabesic Jr High School,null,2006-07,624,-,null,-,null,-,null,null,null,null,null,null,295,329,null,null,null,null,2006-2007.csv,9/1/06,Massabesic Jr High School
1252,RSU 58/MSAD 58,1736,Mt Abram Regional High School,null,2006-07,329,-,null,-,null,-,null,null,null,null,null,null,null,null,103,85,71,70,2006-2007.csv,9/1/06,Mt Abram Regional High School
1253,RSU 59/MSAD 59,1740,Madison Area Memorial H S,null,2006-07,292,-,null,-,null,-,null,null,null,null,null,null,null,null,73,76,79,64,2006-2007.csv,9/1/06,Madison Area Memorial H S
1253,RSU 59/MSAD 59,1741,Madison Junior High School,null,2006-07,267,-,null,-,null,-,null,null,null,null,71,72,56,68,null,null,null,null,2006-2007.csv,9/1/06,Madison Junior High School
1254,RSU 60/MSAD 60,1745,Noble Middle School,null,2006-07,507,-,null,-,null,-,null,null,null,null,null,null,236,271,null,null,null,null,2006-2007.csv,9/1/06,Noble Middle School
1254,RSU 60/MSAD 60,1746,Eric L Knowlton School,null,2006-07,349,-,null,-,null,-,null,null,null,null,98,251,null,null,null,null,null,null,2006-2007.csv,9/1/06,Eric L Knowlton School
1254,RSU 60/MSAD 60,1750,Noble High School,null,2006-07,"1,084",-,null,-,null,-,null,null,null,null,null,null,null,null,274,304,257,249,2006-2007.csv,9/1/06,Noble High School
1255,RSU 61/MSAD 61,1752,Crooked River Elementary,null,2006-07,242,-,null,-,null,-,null,null,null,81,72,89,null,null,null,null,null,null,2006-2007.csv,9/1/06,Crooked River Elementary
1255,RSU 61/MSAD 61,1753,Lake Region High School,null,2006-07,673,-,null,-,null,-,null,null,null,null,null,null,null,null,201,173,148,151,2006-2007.csv,9/1/06,Lake Region High School
1255,RSU 61/MSAD 61,1754,Lake Region Middle School,null,2006-07,317,-,null,-,null,-,null,null,null,null,null,null,162,155,null,null,null,null,2006-2007.csv,9/1/06,Lake Region Middle School
