Commodity,State,Time,Total Value ($US)
81 Base Metals Nesoi; Cermets; Articles Thereof,Massachusetts,2004,"319,154"
81 Base Metals Nesoi; Cermets; Articles Thereof,Massachusetts,2005,"299,234"
81 Base Metals Nesoi; Cermets; Articles Thereof,Massachusetts,2006,"444,138"
81 Base Metals Nesoi; Cermets; Articles Thereof,Massachusetts,2007,"818,701"
81 Base Metals Nesoi; Cermets; Articles Thereof,Massachusetts,2008,"3,867,782"
81 Base Metals Nesoi; Cermets; Articles Thereof,Massachusetts,2009,"5,183,200"
81 Base Metals Nesoi; Cermets; Articles Thereof,Massachusetts,2010,"8,133,920"
81 Base Metals Nesoi; Cermets; Articles Thereof,Massachusetts,2011,"5,980,192"
81 Base Metals Nesoi; Cermets; Articles Thereof,Massachusetts,2012,"6,721,842"
81 Base Metals Nesoi; Cermets; Articles Thereof,Massachusetts,2013,"1,615,332"
81 Base Metals Nesoi; Cermets; Articles Thereof,Massachusetts,2014,"566,452"
81 Base Metals Nesoi; Cermets; Articles Thereof,Massachusetts,2015,"761,167"
81 Base Metals Nesoi; Cermets; Articles Thereof,Massachusetts,2016 through November,"147,512"
81 Base Metals Nesoi; Cermets; Articles Thereof,New Hampshire,2002,"16,500"
81 Base Metals Nesoi; Cermets; Articles Thereof,New Hampshire,2005,"3,850"
81 Base Metals Nesoi; Cermets; Articles Thereof,New Hampshire,2007,"12,780"
81 Base Metals Nesoi; Cermets; Articles Thereof,New Hampshire,2008,"13,312"
81 Base Metals Nesoi; Cermets; Articles Thereof,New Hampshire,2009,"6,020"
81 Base Metals Nesoi; Cermets; Articles Thereof,New Hampshire,2011,"14,960"
81 Base Metals Nesoi; Cermets; Articles Thereof,New Hampshire,2013,"2,800"
81 Base Metals Nesoi; Cermets; Articles Thereof,New Hampshire,2014,"13,975"
81 Base Metals Nesoi; Cermets; Articles Thereof,New Hampshire,2015,"9,096"
81 Base Metals Nesoi; Cermets; Articles Thereof,New Hampshire,2016 through November,"52,985"
81 Base Metals Nesoi; Cermets; Articles Thereof,Rhode Island,2002,"4,980"
81 Base Metals Nesoi; Cermets; Articles Thereof,Rhode Island,2004,"6,000"
81 Base Metals Nesoi; Cermets; Articles Thereof,Rhode Island,2005,"3,930"
81 Base Metals Nesoi; Cermets; Articles Thereof,Rhode Island,2006,"3,930"
81 Base Metals Nesoi; Cermets; Articles Thereof,Rhode Island,2007,"39,136"
81 Base Metals Nesoi; Cermets; Articles Thereof,Rhode Island,2008,"95,753"
81 Base Metals Nesoi; Cermets; Articles Thereof,Rhode Island,2009,"37,579"
81 Base Metals Nesoi; Cermets; Articles Thereof,Rhode Island,2010,"14,920"
81 Base Metals Nesoi; Cermets; Articles Thereof,Rhode Island,2011,"3,560"
81 Base Metals Nesoi; Cermets; Articles Thereof,Rhode Island,2012,"23,843"
81 Base Metals Nesoi; Cermets; Articles Thereof,Rhode Island,2013,"144,594"
81 Base Metals Nesoi; Cermets; Articles Thereof,Rhode Island,2014,"266,410"
81 Base Metals Nesoi; Cermets; Articles Thereof,Rhode Island,2015,"208,176"
81 Base Metals Nesoi; Cermets; Articles Thereof,Rhode Island,2016 through November,"177,736"
81 Base Metals Nesoi; Cermets; Articles Thereof,Vermont,2004,"37,073"
81 Base Metals Nesoi; Cermets; Articles Thereof,Vermont,2005,"122,744"
81 Base Metals Nesoi; Cermets; Articles Thereof,Vermont,2012,"176,402"
81 Base Metals Nesoi; Cermets; Articles Thereof,Vermont,2013,"277,516"
81 Base Metals Nesoi; Cermets; Articles Thereof,Vermont,2014,"270,941"
81 Base Metals Nesoi; Cermets; Articles Thereof,Vermont,2015,"254,804"
81 Base Metals Nesoi; Cermets; Articles Thereof,Vermont,2016 through November,"157,075"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",All States,2002,"286,511,766"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",All States,2003,"290,924,379"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",All States,2004,"314,087,920"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",All States,2005,"340,043,631"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",All States,2006,"384,083,243"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",All States,2007,"396,841,734"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",All States,2008,"498,415,895"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",All States,2009,"420,829,231"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",All States,2010,"542,069,736"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",All States,2011,"615,966,680"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",All States,2012,"695,424,625"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",All States,2013,"748,328,229"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",All States,2014,"759,785,817"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",All States,2015,"912,065,253"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",All States,2016 through November,"807,068,117"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Connecticut,2002,"1,755,769"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Connecticut,2003,"1,858,584"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Connecticut,2004,"2,041,851"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Connecticut,2005,"3,399,419"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Connecticut,2006,"18,208,195"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Connecticut,2007,"3,957,984"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Connecticut,2008,"6,534,934"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Connecticut,2009,"2,767,672"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Connecticut,2010,"5,513,234"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Connecticut,2011,"4,017,189"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Connecticut,2012,"4,286,750"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Connecticut,2013,"5,894,588"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Connecticut,2014,"9,181,891"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Connecticut,2015,"14,710,564"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Connecticut,2016 through November,"12,004,808"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Maine,2002,"14,528"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Maine,2003,"6,325"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Maine,2004,"48,120"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Maine,2005,"126,746"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Maine,2006,"21,460"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Maine,2007,"200,066"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Maine,2008,"551,145"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Maine,2009,"384,216"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Maine,2010,"202,518"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Maine,2011,"274,194"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Maine,2012,"202,774"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Maine,2013,"278,352"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Maine,2014,"203,910"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Maine,2015,"397,456"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Maine,2016 through November,"299,256"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Massachusetts,2002,"11,317,023"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Massachusetts,2003,"15,733,693"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Massachusetts,2004,"15,429,783"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Massachusetts,2005,"17,650,550"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Massachusetts,2006,"16,196,555"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Massachusetts,2007,"4,342,039"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Massachusetts,2008,"8,418,563"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Massachusetts,2009,"13,321,367"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Massachusetts,2010,"64,419,665"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Massachusetts,2011,"32,747,992"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Massachusetts,2012,"17,548,339"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Massachusetts,2013,"19,722,943"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Massachusetts,2014,"25,006,946"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Massachusetts,2015,"64,500,879"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Massachusetts,2016 through November,"37,578,645"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",New Hampshire,2002,"105,987"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",New Hampshire,2003,"275,983"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",New Hampshire,2004,"661,608"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",New Hampshire,2005,"623,802"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",New Hampshire,2006,"517,900"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",New Hampshire,2007,"447,621"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",New Hampshire,2008,"373,898"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",New Hampshire,2009,"382,384"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",New Hampshire,2010,"635,954"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",New Hampshire,2011,"3,242,119"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",New Hampshire,2012,"1,048,367"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",New Hampshire,2013,"945,754"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",New Hampshire,2014,"767,104"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",New Hampshire,2015,"880,293"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",New Hampshire,2016 through November,"652,250"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Rhode Island,2002,"1,180,921"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Rhode Island,2003,"248,674"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Rhode Island,2004,"343,174"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Rhode Island,2005,"418,106"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Rhode Island,2006,"260,305"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Rhode Island,2007,"238,734"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Rhode Island,2008,"205,732"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Rhode Island,2009,"88,761"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Rhode Island,2010,"53,325"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Rhode Island,2011,"146,631"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Rhode Island,2012,"149,976"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Rhode Island,2013,"273,814"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Rhode Island,2014,"917,841"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Rhode Island,2015,"622,275"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Rhode Island,2016 through November,"490,725"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Vermont,2002,"82,911"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Vermont,2003,"8,473"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Vermont,2004,"42,010"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Vermont,2005,"40,452"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Vermont,2006,"36,643"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Vermont,2007,"86,796"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Vermont,2008,"52,727"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Vermont,2009,"30,941"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Vermont,2010,"53,881"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Vermont,2011,"124,640"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Vermont,2012,"118,553"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Vermont,2013,"301,888"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Vermont,2014,"172,236"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Vermont,2015,"124,132"
"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",Vermont,2016 through November,"284,410"
83 Miscellaneous Articles Of Base Metal,All States,2002,"804,749,347"
83 Miscellaneous Articles Of Base Metal,All States,2003,"741,168,037"
83 Miscellaneous Articles Of Base Metal,All States,2004,"916,203,232"
83 Miscellaneous Articles Of Base Metal,All States,2005,"970,969,963"
83 Miscellaneous Articles Of Base Metal,All States,2006,"1,016,186,929"
83 Miscellaneous Articles Of Base Metal,All States,2007,"1,020,740,658"
83 Miscellaneous Articles Of Base Metal,All States,2008,"969,377,678"
83 Miscellaneous Articles Of Base Metal,All States,2009,"767,028,586"
83 Miscellaneous Articles Of Base Metal,All States,2010,"864,328,557"
83 Miscellaneous Articles Of Base Metal,All States,2011,"965,512,876"
83 Miscellaneous Articles Of Base Metal,All States,2012,"1,096,263,599"
83 Miscellaneous Articles Of Base Metal,All States,2013,"1,222,088,124"
83 Miscellaneous Articles Of Base Metal,All States,2014,"1,450,748,160"
83 Miscellaneous Articles Of Base Metal,All States,2015,"1,423,605,240"
83 Miscellaneous Articles Of Base Metal,All States,2016 through November,"1,398,106,744"
83 Miscellaneous Articles Of Base Metal,Connecticut,2002,"1,807,238"
83 Miscellaneous Articles Of Base Metal,Connecticut,2003,"1,050,393"
83 Miscellaneous Articles Of Base Metal,Connecticut,2004,"1,652,816"
83 Miscellaneous Articles Of Base Metal,Connecticut,2005,"1,084,746"
83 Miscellaneous Articles Of Base Metal,Connecticut,2006,"5,004,390"
83 Miscellaneous Articles Of Base Metal,Connecticut,2007,"2,619,357"
83 Miscellaneous Articles Of Base Metal,Connecticut,2008,"1,349,244"
83 Miscellaneous Articles Of Base Metal,Connecticut,2009,"2,047,891"
83 Miscellaneous Articles Of Base Metal,Connecticut,2010,"3,677,921"
83 Miscellaneous Articles Of Base Metal,Connecticut,2011,"6,473,790"
83 Miscellaneous Articles Of Base Metal,Connecticut,2012,"7,727,057"
83 Miscellaneous Articles Of Base Metal,Connecticut,2013,"8,892,307"
83 Miscellaneous Articles Of Base Metal,Connecticut,2014,"7,717,540"
83 Miscellaneous Articles Of Base Metal,Connecticut,2015,"9,364,101"
83 Miscellaneous Articles Of Base Metal,Connecticut,2016 through November,"9,109,733"
83 Miscellaneous Articles Of Base Metal,Maine,2002,"46,743"
83 Miscellaneous Articles Of Base Metal,Maine,2003,"47,683"
83 Miscellaneous Articles Of Base Metal,Maine,2004,"34,370"
83 Miscellaneous Articles Of Base Metal,Maine,2005,"28,802"
83 Miscellaneous Articles Of Base Metal,Maine,2006,"9,261"
83 Miscellaneous Articles Of Base Metal,Maine,2007,"2,705"
83 Miscellaneous Articles Of Base Metal,Maine,2008,"41,699"
83 Miscellaneous Articles Of Base Metal,Maine,2009,"13,866"
83 Miscellaneous Articles Of Base Metal,Maine,2010,"32,716"
83 Miscellaneous Articles Of Base Metal,Maine,2011,"9,409"
83 Miscellaneous Articles Of Base Metal,Maine,2012,"73,815"
83 Miscellaneous Articles Of Base Metal,Maine,2013,"28,837"
83 Miscellaneous Articles Of Base Metal,Maine,2014,"87,896"
83 Miscellaneous Articles Of Base Metal,Maine,2015,"309,188"
83 Miscellaneous Articles Of Base Metal,Maine,2016 through November,"171,030"
83 Miscellaneous Articles Of Base Metal,Massachusetts,2002,"1,393,073"
83 Miscellaneous Articles Of Base Metal,Massachusetts,2003,"1,764,034"
83 Miscellaneous Articles Of Base Metal,Massachusetts,2004,"1,315,040"
83 Miscellaneous Articles Of Base Metal,Massachusetts,2005,"1,272,706"
83 Miscellaneous Articles Of Base Metal,Massachusetts,2006,"1,464,714"
83 Miscellaneous Articles Of Base Metal,Massachusetts,2007,"1,316,257"
83 Miscellaneous Articles Of Base Metal,Massachusetts,2008,"3,003,387"
83 Miscellaneous Articles Of Base Metal,Massachusetts,2009,"2,231,001"
83 Miscellaneous Articles Of Base Metal,Massachusetts,2010,"2,240,269"
83 Miscellaneous Articles Of Base Metal,Massachusetts,2011,"2,714,350"
83 Miscellaneous Articles Of Base Metal,Massachusetts,2012,"1,332,853"
83 Miscellaneous Articles Of Base Metal,Massachusetts,2013,"2,266,000"
83 Miscellaneous Articles Of Base Metal,Massachusetts,2014,"3,210,976"
83 Miscellaneous Articles Of Base Metal,Massachusetts,2015,"2,466,976"
83 Miscellaneous Articles Of Base Metal,Massachusetts,2016 through November,"2,710,073"
83 Miscellaneous Articles Of Base Metal,New Hampshire,2002,"15,512"
83 Miscellaneous Articles Of Base Metal,New Hampshire,2003,"130,842"
83 Miscellaneous Articles Of Base Metal,New Hampshire,2004,"233,503"
83 Miscellaneous Articles Of Base Metal,New Hampshire,2005,"626,439"
83 Miscellaneous Articles Of Base Metal,New Hampshire,2006,"557,486"
83 Miscellaneous Articles Of Base Metal,New Hampshire,2007,"839,357"
83 Miscellaneous Articles Of Base Metal,New Hampshire,2008,"1,151,670"
83 Miscellaneous Articles Of Base Metal,New Hampshire,2009,"3,127,740"
83 Miscellaneous Articles Of Base Metal,New Hampshire,2010,"4,863,284"
83 Miscellaneous Articles Of Base Metal,New Hampshire,2011,"1,341,769"
83 Miscellaneous Articles Of Base Metal,New Hampshire,2012,"6,240,524"
83 Miscellaneous Articles Of Base Metal,New Hampshire,2013,"688,120"
83 Miscellaneous Articles Of Base Metal,New Hampshire,2014,"730,755"
83 Miscellaneous Articles Of Base Metal,New Hampshire,2015,"631,300"
83 Miscellaneous Articles Of Base Metal,New Hampshire,2016 through November,"181,808"
83 Miscellaneous Articles Of Base Metal,Rhode Island,2002,"1,350,421"
83 Miscellaneous Articles Of Base Metal,Rhode Island,2003,"1,178,380"
83 Miscellaneous Articles Of Base Metal,Rhode Island,2004,"812,506"
83 Miscellaneous Articles Of Base Metal,Rhode Island,2005,"1,838,495"
83 Miscellaneous Articles Of Base Metal,Rhode Island,2006,"1,676,618"
83 Miscellaneous Articles Of Base Metal,Rhode Island,2007,"1,732,357"
83 Miscellaneous Articles Of Base Metal,Rhode Island,2008,"2,240,742"
83 Miscellaneous Articles Of Base Metal,Rhode Island,2009,"1,505,686"
83 Miscellaneous Articles Of Base Metal,Rhode Island,2010,"928,436"
83 Miscellaneous Articles Of Base Metal,Rhode Island,2011,"650,675"
83 Miscellaneous Articles Of Base Metal,Rhode Island,2012,"654,651"
83 Miscellaneous Articles Of Base Metal,Rhode Island,2013,"185,075"
83 Miscellaneous Articles Of Base Metal,Rhode Island,2014,"720,048"
