Commodity,State,Time,Total Value ($US)
"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Rhode Island,2012,"897,857,187"
"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Rhode Island,2013,"778,647,082"
"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Rhode Island,2014,"747,979,124"
"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Rhode Island,2015,"1,010,141,964"
"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Rhode Island,2016 through November,"838,627,658"
"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Vermont,2008,"1,304,468"
"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Vermont,2009,"4,677,139"
"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Vermont,2010,"7,958,071"
"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Vermont,2011,"5,438,805"
"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Vermont,2012,"3,587,823"
"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Vermont,2013,"5,371,769"
"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Vermont,2014,"7,019,728"
"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Vermont,2015,"4,442,241"
"87 Vehicles, Except Railway Or Tramway, And Parts Etc",Vermont,2016 through November,"4,171,073"
"88 Aircraft, Spacecraft, And Parts Thereof",All States,2008,"203,350,948"
"88 Aircraft, Spacecraft, And Parts Thereof",All States,2009,"220,676,492"
"88 Aircraft, Spacecraft, And Parts Thereof",All States,2010,"283,287,924"
"88 Aircraft, Spacecraft, And Parts Thereof",All States,2011,"454,025,038"
"88 Aircraft, Spacecraft, And Parts Thereof",All States,2012,"785,819,837"
"88 Aircraft, Spacecraft, And Parts Thereof",All States,2013,"842,711,407"
"88 Aircraft, Spacecraft, And Parts Thereof",All States,2014,"1,173,062,121"
"88 Aircraft, Spacecraft, And Parts Thereof",All States,2015,"1,143,396,058"
"88 Aircraft, Spacecraft, And Parts Thereof",All States,2016 through November,"1,020,137,407"
"88 Aircraft, Spacecraft, And Parts Thereof",Connecticut,2008,"55,208"
"88 Aircraft, Spacecraft, And Parts Thereof",Connecticut,2009,"1,608,444"
"88 Aircraft, Spacecraft, And Parts Thereof",Connecticut,2010,"2,038,357"
"88 Aircraft, Spacecraft, And Parts Thereof",Connecticut,2011,"2,337,721"
"88 Aircraft, Spacecraft, And Parts Thereof",Connecticut,2012,"6,228,137"
"88 Aircraft, Spacecraft, And Parts Thereof",Connecticut,2013,"6,910,685"
"88 Aircraft, Spacecraft, And Parts Thereof",Connecticut,2014,"18,514,436"
"88 Aircraft, Spacecraft, And Parts Thereof",Connecticut,2015,"7,604,871"
"88 Aircraft, Spacecraft, And Parts Thereof",Connecticut,2016 through November,"866,999"
"88 Aircraft, Spacecraft, And Parts Thereof",Massachusetts,2008,"19,955"
"88 Aircraft, Spacecraft, And Parts Thereof",Massachusetts,2009,"28,517"
"88 Aircraft, Spacecraft, And Parts Thereof",Massachusetts,2010,"157,850"
"88 Aircraft, Spacecraft, And Parts Thereof",Massachusetts,2011,"117,170"
"88 Aircraft, Spacecraft, And Parts Thereof",Massachusetts,2012,"297,583"
"88 Aircraft, Spacecraft, And Parts Thereof",Massachusetts,2013,"53,737"
"88 Aircraft, Spacecraft, And Parts Thereof",Massachusetts,2014,"43,526"
"88 Aircraft, Spacecraft, And Parts Thereof",Massachusetts,2015,"20,578"
"88 Aircraft, Spacecraft, And Parts Thereof",New Hampshire,2008,"30,708"
"88 Aircraft, Spacecraft, And Parts Thereof",New Hampshire,2011,"11,860"
"88 Aircraft, Spacecraft, And Parts Thereof",New Hampshire,2012,"3,556"
"88 Aircraft, Spacecraft, And Parts Thereof",New Hampshire,2013,"7,450"
"88 Aircraft, Spacecraft, And Parts Thereof",New Hampshire,2015,"17,209"
"88 Aircraft, Spacecraft, And Parts Thereof",New Hampshire,2016 through November,"315,429"
"88 Aircraft, Spacecraft, And Parts Thereof",Vermont,2010,"12,402"
"88 Aircraft, Spacecraft, And Parts Thereof",Vermont,2013,"5,290"
"88 Aircraft, Spacecraft, And Parts Thereof",Vermont,2014,"10,000"
"89 Ships, Boats And Floating Structures",All States,2008,"70,080,128"
"89 Ships, Boats And Floating Structures",All States,2009,"25,956,864"
"89 Ships, Boats And Floating Structures",All States,2010,"77,392,303"
"89 Ships, Boats And Floating Structures",All States,2011,"83,547,724"
"89 Ships, Boats And Floating Structures",All States,2012,"65,805,236"
"89 Ships, Boats And Floating Structures",All States,2013,"77,786,812"
"89 Ships, Boats And Floating Structures",All States,2014,"126,259,215"
"89 Ships, Boats And Floating Structures",All States,2015,"238,805,834"
"89 Ships, Boats And Floating Structures",All States,2016 through November,"357,438,215"
"89 Ships, Boats And Floating Structures",Connecticut,2014,"46,128"
"89 Ships, Boats And Floating Structures",Connecticut,2015,"22,408"
"89 Ships, Boats And Floating Structures",Connecticut,2016 through November,"10,667"
"89 Ships, Boats And Floating Structures",Maine,2014,"56,987"
"89 Ships, Boats And Floating Structures",Maine,2015,"51,622"
"89 Ships, Boats And Floating Structures",Massachusetts,2012,"76,956"
"89 Ships, Boats And Floating Structures",Massachusetts,2014,"13,926"
"89 Ships, Boats And Floating Structures",New Hampshire,2014,"66,192"
"89 Ships, Boats And Floating Structures",New Hampshire,2015,"81,011"
"89 Ships, Boats And Floating Structures",Rhode Island,2008,"128,850"
"89 Ships, Boats And Floating Structures",Rhode Island,2014,"2,922"
"89 Ships, Boats And Floating Structures",Vermont,2014,"28,863"
"89 Ships, Boats And Floating Structures",Vermont,2015,"26,316"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",All States,2008,"7,541,569,386"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",All States,2009,"7,296,551,336"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",All States,2010,"8,793,615,767"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",All States,2011,"9,736,091,624"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",All States,2012,"10,354,864,523"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",All States,2013,"10,712,939,580"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",All States,2014,"11,599,661,326"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",All States,2015,"12,232,486,141"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",All States,2016 through November,"12,245,354,987"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Connecticut,2008,"9,533,205"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Connecticut,2009,"9,285,977"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Connecticut,2010,"34,503,648"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Connecticut,2011,"34,667,099"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Connecticut,2012,"40,926,015"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Connecticut,2013,"36,118,685"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Connecticut,2014,"40,457,661"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Connecticut,2015,"22,619,236"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Connecticut,2016 through November,"14,294,126"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Maine,2008,"92,184"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Maine,2010,"126,648"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Maine,2011,"171,339"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Maine,2012,"28,686"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Maine,2013,"174,898"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Maine,2014,"673,513"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Maine,2015,"697,213"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Maine,2016 through November,"530,225"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Massachusetts,2008,"151,590,773"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Massachusetts,2009,"84,225,637"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Massachusetts,2010,"124,290,867"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Massachusetts,2011,"159,653,406"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Massachusetts,2012,"206,532,675"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Massachusetts,2013,"353,631,062"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Massachusetts,2014,"346,276,876"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Massachusetts,2015,"487,181,570"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Massachusetts,2016 through November,"480,658,600"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",New Hampshire,2008,"103,031,784"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",New Hampshire,2009,"112,413,911"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",New Hampshire,2010,"114,574,365"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",New Hampshire,2011,"80,461,190"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",New Hampshire,2012,"146,054,627"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",New Hampshire,2013,"177,418,154"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",New Hampshire,2014,"178,087,759"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",New Hampshire,2015,"177,426,784"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",New Hampshire,2016 through November,"179,787,983"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Rhode Island,2008,"25,521,735"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Rhode Island,2009,"70,824,539"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Rhode Island,2010,"62,498,947"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Rhode Island,2011,"23,460,412"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Rhode Island,2012,"7,551,819"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Rhode Island,2013,"7,970,343"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Rhode Island,2014,"9,494,341"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Rhode Island,2015,"18,089,926"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Rhode Island,2016 through November,"45,783,755"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Vermont,2008,"71,952"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Vermont,2009,"6,100"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Vermont,2010,"148,162"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Vermont,2011,"36,566"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Vermont,2012,"111,015"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Vermont,2013,"155,842"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Vermont,2014,"122,913"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Vermont,2015,"55,860"
"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Vermont,2016 through November,"55,727"
91 Clocks And Watches And Parts Thereof,All States,2008,"91,891,974"
91 Clocks And Watches And Parts Thereof,All States,2009,"91,424,058"
91 Clocks And Watches And Parts Thereof,All States,2010,"97,319,405"
91 Clocks And Watches And Parts Thereof,All States,2011,"71,706,905"
91 Clocks And Watches And Parts Thereof,All States,2012,"67,060,286"
91 Clocks And Watches And Parts Thereof,All States,2013,"65,519,557"
91 Clocks And Watches And Parts Thereof,All States,2014,"63,543,303"
91 Clocks And Watches And Parts Thereof,All States,2015,"63,399,494"
91 Clocks And Watches And Parts Thereof,All States,2016 through November,"57,689,563"
91 Clocks And Watches And Parts Thereof,Connecticut,2011,"2,480"
91 Clocks And Watches And Parts Thereof,Connecticut,2013,"2,265"
91 Clocks And Watches And Parts Thereof,Maine,2010,"9,140"
91 Clocks And Watches And Parts Thereof,Massachusetts,2008,"169,103"
91 Clocks And Watches And Parts Thereof,Massachusetts,2009,"118,416"
91 Clocks And Watches And Parts Thereof,Massachusetts,2010,"90,001"
91 Clocks And Watches And Parts Thereof,Massachusetts,2011,"290,003"
91 Clocks And Watches And Parts Thereof,Massachusetts,2012,"8,647"
91 Clocks And Watches And Parts Thereof,Massachusetts,2013,"15,255"
91 Clocks And Watches And Parts Thereof,Massachusetts,2014,"31,220"
91 Clocks And Watches And Parts Thereof,Massachusetts,2015,"322,542"
91 Clocks And Watches And Parts Thereof,Massachusetts,2016 through November,"326,495"
91 Clocks And Watches And Parts Thereof,New Hampshire,2012,"2,905"
92 Musical Instruments; Parts And Accessories Thereof,All States,2008,"54,428,642"
92 Musical Instruments; Parts And Accessories Thereof,All States,2009,"47,707,109"
92 Musical Instruments; Parts And Accessories Thereof,All States,2010,"48,667,898"
92 Musical Instruments; Parts And Accessories Thereof,All States,2011,"59,612,057"
92 Musical Instruments; Parts And Accessories Thereof,All States,2012,"66,739,157"
92 Musical Instruments; Parts And Accessories Thereof,All States,2013,"73,063,179"
92 Musical Instruments; Parts And Accessories Thereof,All States,2014,"76,475,524"
92 Musical Instruments; Parts And Accessories Thereof,All States,2015,"82,131,030"
92 Musical Instruments; Parts And Accessories Thereof,All States,2016 through November,"68,541,869"
92 Musical Instruments; Parts And Accessories Thereof,Connecticut,2010,"2,888"
92 Musical Instruments; Parts And Accessories Thereof,Rhode Island,2008,"3,596"
92 Musical Instruments; Parts And Accessories Thereof,Rhode Island,2009,"9,108"
93 Arms And Ammunition; Parts And Accessories Thereof,All States,2008,"26,489,947"
93 Arms And Ammunition; Parts And Accessories Thereof,All States,2009,"32,370,249"
93 Arms And Ammunition; Parts And Accessories Thereof,All States,2010,"28,671,900"
93 Arms And Ammunition; Parts And Accessories Thereof,All States,2011,"39,581,596"
93 Arms And Ammunition; Parts And Accessories Thereof,All States,2012,"68,615,492"
93 Arms And Ammunition; Parts And Accessories Thereof,All States,2013,"76,839,472"
93 Arms And Ammunition; Parts And Accessories Thereof,All States,2014,"68,927,564"
93 Arms And Ammunition; Parts And Accessories Thereof,All States,2015,"65,644,624"
93 Arms And Ammunition; Parts And Accessories Thereof,All States,2016 through November,"68,329,572"
93 Arms And Ammunition; Parts And Accessories Thereof,Connecticut,2008,"117,381"
93 Arms And Ammunition; Parts And Accessories Thereof,Connecticut,2009,"945,838"
93 Arms And Ammunition; Parts And Accessories Thereof,Connecticut,2010,"8,995,790"
93 Arms And Ammunition; Parts And Accessories Thereof,Connecticut,2011,"5,970,673"
93 Arms And Ammunition; Parts And Accessories Thereof,Connecticut,2012,"39,478,701"
93 Arms And Ammunition; Parts And Accessories Thereof,Connecticut,2013,"1,792,366"
93 Arms And Ammunition; Parts And Accessories Thereof,Vermont,2013,"20,000"
93 Arms And Ammunition; Parts And Accessories Thereof,Vermont,2014,"70,000"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,All States,2008,"5,042,014,526"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,All States,2009,"3,847,085,239"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,All States,2010,"5,647,805,714"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,All States,2011,"6,288,591,423"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,All States,2012,"7,838,922,145"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,All States,2013,"8,532,674,982"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,All States,2014,"9,699,456,529"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,All States,2015,"10,653,025,542"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,All States,2016 through November,"10,318,530,741"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Connecticut,2008,"17,314,556"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Connecticut,2009,"14,904,670"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Connecticut,2010,"27,243,746"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Connecticut,2011,"41,057,873"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Connecticut,2012,"31,085,027"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Connecticut,2013,"56,095,893"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Connecticut,2014,"58,687,680"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Connecticut,2015,"76,534,538"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Connecticut,2016 through November,"121,600,943"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Maine,2008,"283,426"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Maine,2009,"237,117"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Maine,2010,"368,198"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Maine,2011,"346,835"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Maine,2012,"231,598"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Maine,2013,"497,376"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Maine,2014,"382,289"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Maine,2015,"548,062"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Maine,2016 through November,"473,347"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Massachusetts,2008,"50,768,838"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Massachusetts,2009,"41,239,751"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Massachusetts,2010,"57,079,897"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Massachusetts,2011,"72,855,471"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Massachusetts,2012,"85,901,240"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Massachusetts,2013,"95,512,575"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Massachusetts,2014,"108,221,155"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Massachusetts,2015,"84,571,322"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Massachusetts,2016 through November,"79,403,566"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,New Hampshire,2008,"498,168"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,New Hampshire,2009,"1,312,091"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,New Hampshire,2010,"2,680,959"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,New Hampshire,2011,"3,834,530"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,New Hampshire,2012,"4,327,839"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,New Hampshire,2013,"3,203,372"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,New Hampshire,2014,"3,103,808"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,New Hampshire,2015,"4,353,746"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,New Hampshire,2016 through November,"1,926,890"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Rhode Island,2008,"240,946"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Rhode Island,2009,"118,048"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Rhode Island,2010,"179,100"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Rhode Island,2011,"2,065,594"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Rhode Island,2012,"1,144,501"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Rhode Island,2013,"2,754,525"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Rhode Island,2014,"3,144,412"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Rhode Island,2015,"6,451,844"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Rhode Island,2016 through November,"5,460,250"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Vermont,2008,"77,899"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Vermont,2010,"61,511"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Vermont,2011,"184,032"
94 Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd,Vermont,2012,"133,488"
